Match,Date,Start Time,Innings,Over,Ball,Innings Ball,Batter,Bowler,Runs,Extra Runs,Bowler Extra Runs,Extra,Line,Length,Shot,Feet,Secondary Feet,Connection,Delivery,Speed,Appeal Type,On-Field Decision,Referral Decision,Wicket,Dismissed Batter,FieldX,FieldY,ArrivalX,ArrivalY,Events,User Events,Around the Wicket,Keeper Up,Fielder1,Fielder1 Events,Fielder1 Position,Fielder2,Fielder2 Events,Fielder2 Position,Fielder3,Fielder3 Events,Fielder3 Position,Fielder4,Fielder4 Events,Fielder4 Position,Batting Hand,Bowler Type,Timestamp,Runs Saved or Lost,Toss Won By,Toss Decision,Ground End,Non-Striker,Team Runs,Team Wickets,Batting Position,Power Play,Day,Session,Pitch Number,Umpire,Result,Winning Team,Losing Team,Batting Team,Bowling Team,Venue,User,Analysis Key Moment,Video Key Moment,Breaks,Temperature C,Humidity,Pressure hPa,Legal Ball,Actual Ball,Free Hit,Partnership Number,Cumulative Batter Balls,Cumulative Batter Runs,Bowling Spell,Bowling Over In Spell,Batter Coming In Over,Run Rate At Start,Run Rate After,Req Run Rate At Start,Req Run Rate After,PitchX,PitchY,ReleaseX,ReleaseY,ReleaseZ,BounceSpeed,StumpSpeed,DropSpeed,ImpactX,ImpactY,ImpactZ,LandingX,LandingY,Deviation,SwingAngle,DropAngle,BounceAngle,ReleaseAngle,ReleaseAccelerationY,ReleaseAccelerationZ,PastX,PastY,PastZ,Speed Radar,Speed External,Analyst Pitch Length,Analyst Pitch Line,External PitchX,External PitchY,Analyst Arrival Line,Analyst Arrival Height,Ball Type,Ball Colour
Harwell International CC 1st XI v Garsington CC 2nd XI,04/05/2024,13:00,1,6,3,32,Matt Davies,Ashlesh Patel,0,1,1,Wide,,,,,,,,,,,,,,,,,,,,No,No,,,,,,,,,,,,,RHB,,20240504 13:30:44.46,0,Garsington CC 2nd XI,Bowl,Dish,Toby Gallington,26,1,1,,1,1,,,Harwell International CC 1st XI won by 79 runs,Harwell International CC 1st XI,Garsington CC 2nd XI,Harwell International CC 1st XI,Garsington CC 2nd XI,Harwell,stephen.boag@gmail.com,,,,,,,No,2,No,2,18,10,1,1,1,4.84,5.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Harwell International CC 1st XI v Garsington CC 2nd XI,04/05/2024,13:00,1,6,4,32,Matt Davies,Ashlesh Patel,0,0,0,,,,,,,,,,,,,,,,,,,,,No,No,,,,,,,,,,,,,RHB,,20240504 13:31:14.62,0,Garsington CC 2nd XI,Bowl,Dish,Toby Gallington,26,1,1,,1,1,,,Harwell International CC 1st XI won by 79 runs,Harwell International CC 1st XI,Garsington CC 2nd XI,Harwell International CC 1st XI,Garsington CC 2nd XI,Harwell,stephen.boag@gmail.com,,,,,,,Yes,2,No,2,19,10,1,1,1,5.03,4.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Harwell International CC 1st XI v Garsington CC 2nd XI,04/05/2024,13:00,1,6,5,33,Matt Davies,Ashlesh Patel,0,1,1,Wide,,,,,,,,,,,,,,,,,,,,No,No,,,,,,,,,,,,,RHB,,20240504 13:31:54.507,0,Garsington CC 2nd XI,Bowl,Dish,Toby Gallington,27,1,1,,1,1,,,Harwell International CC 1st XI won by 79 runs,Harwell International CC 1st XI,Garsington CC 2nd XI,Harwell International CC 1st XI,Garsington CC 2nd XI,Harwell,stephen.boag@gmail.com,,,,,,,No,3,No,2,19,10,1,1,1,4.88,5.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Harwell International CC 1st XI v Garsington CC 2nd XI,04/05/2024,13:00,1,6,6,33,Matt Davies,Ashlesh Patel,4,0,0,,,,,,,,,,,,,,,342,170,,,,,No,No,,,,,,,,,,,,,RHB,,20240504 13:32:51.453,0,Garsington CC 2nd XI,Bowl,Dish,Toby Gallington,31,1,1,,1,1,,,Harwell International CC 1st XI won by 79 runs,Harwell International CC 1st XI,Garsington CC 2nd XI,Harwell International CC 1st XI,Garsington CC 2nd XI,Harwell,stephen.boag@gmail.com,,,,,,,Yes,3,No,2,20,14,1,1,1,5.06,5.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Harwell International CC 1st XI v Garsington CC 2nd XI,04/05/2024,13:00,1,6,7,34,Matt Davies,Ashlesh Patel,0,0,0,,,,,,,,,,,,,,,,,,,,,No,No,,,,,,,,,,,,,RHB,,20240504 13:32:52.763,0,Garsington CC 2nd XI,Bowl,Dish,Toby Gallington,31,1,1,,1,1,,,Harwell International CC 1st XI won by 79 runs,Harwell International CC 1st XI,Garsington CC 2nd XI,Harwell International CC 1st XI,Garsington CC 2nd XI,Harwell,stephen.boag@gmail.com,,,,,,,Yes,4,No,2,21,14,1,1,1,5.64,5.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Harwell International CC 1st XI v Garsington CC 2nd XI,04/05/2024,13:00,1,6,8,35,Matt Davies,Ashlesh Patel,0,0,0,,,,,,,,,,,,,,,,,,,,,No,No,,,,,,,,,,,,,RHB,,20240504 13:33:14.93,0,Garsington CC 2nd XI,Bowl,Dish,Toby Gallington,31,1,1,,1,1,,,Harwell International CC 1st XI won by 79 runs,Harwell International CC 1st XI,Garsington CC 2nd XI,Harwell International CC 1st XI,Garsington CC 2nd XI,Harwell,stephen.boag@gmail.com,,,,,,,Yes,5,No,2,22,14,1,1,1,5.47,5.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Harwell International CC 1st XI v Garsington CC 2nd XI,04/05/2024,13:00,1,6,9,36,Matt Davies,Ashlesh Patel,0,0,0,,,,,,,,,,,,,,,,,,,,,No,No,,,,,,,,,,,,,RHB,,20240504 13:33:27.727,0,Garsington CC 2nd XI,Bowl,Dish,Toby Gallington,31,1,1,,1,1,,,Harwell International CC 1st XI won by 79 runs,Harwell International CC 1st XI,Garsington CC 2nd XI,Harwell International CC 1st XI,Garsington CC 2nd XI,Harwell,stephen.boag@gmail.com,,,,,,,Yes,6,No,2,23,14,1,1,1,5.31,5.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Harwell International CC 1st XI v Garsington CC 2nd XI,04/05/2024,13:00,1,7,1,37,Toby Gallington,shafiul islam,0,0,0,,,,,,,,,,,,,,,,,,,,,No,No,,,,,,,,,,,,,RHB,,20240504 13:34:01.737,0,Garsington CC 2nd XI,Bowl,Thomson Avenue,Matt Davies,31,1,3,,1,1,,,Harwell International CC 1st XI won by 79 runs,Harwell International CC 1st XI,Garsington CC 2nd XI,Harwell International CC 1st XI,Garsington CC 2nd XI,Harwell,stephen.boag@gmail.com,,,,,,,Yes,1,No,2,6,0,1,4,4,5.17,5.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Harwell International CC 1st XI v Garsington CC 2nd XI,04/05/2024,13:00,1,7,2,38,Toby Gallington,shafiul islam,0,1,1,No Ball,,,,,,,,,,,,,,,,,,,,No,No,,,,,,,,,,,,,RHB,,20240504 13:35:56.057,0,Garsington CC 2nd XI,Bowl,Thomson Avenue,Matt Davies,32,1,3,,1,1,,,Harwell International CC 1st XI won by 79 runs,Harwell International CC 1st XI,Garsington CC 2nd XI,Harwell International CC 1st XI,Garsington CC 2nd XI,Harwell,stephen.boag@gmail.com,,,,,,,No,2,No,2,7,0,1,4,4,5.03,5.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Harwell International CC 1st XI v Garsington CC 2nd XI,04/05/2024,13:00,1,7,3,38,Toby Gallington,shafiul islam,0,0,0,,,,,,,,,,,,,,,,,,,,,No,No,,,,,,,,,,,,,RHB,,20240504 13:35:58.693,0,Garsington CC 2nd XI,Bowl,Thomson Avenue,Matt Davies,32,1,3,,1,1,,,Harwell International CC 1st XI won by 79 runs,Harwell International CC 1st XI,Garsington CC 2nd XI,Harwell International CC 1st XI,Garsington CC 2nd XI,Harwell,stephen.boag@gmail.com,,,,,,,Yes,2,No,2,8,0,1,4,4,5.19,5.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Harwell International CC 1st XI v Garsington CC 2nd XI,04/05/2024,13:00,1,7,4,39,Toby Gallington,shafiul islam,0,0,0,,,,,,,,,,,,,,,,,,,,,No,No,,,,,,,,,,,,,RHB,,20240504 13:36:06.777,0,Garsington CC 2nd XI,Bowl,Thomson Avenue,Matt Davies,32,1,3,,1,1,,,Harwell International CC 1st XI won by 79 runs,Harwell International CC 1st XI,Garsington CC 2nd XI,Harwell International CC 1st XI,Garsington CC 2nd XI,Harwell,stephen.boag@gmail.com,,,,,,,Yes,3,No,2,9,0,1,4,4,5.05,4.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Harwell International CC 1st XI v Garsington CC 2nd XI,04/05/2024,13:00,1,7,5,40,Toby Gallington,shafiul islam,0,1,1,Wide,,,,,,,,,,,,,,,,,,,,No,No,,,,,,,,,,,,,RHB,,20240504 13:36:18.333,0,Garsington CC 2nd XI,Bowl,Thomson Avenue,Matt Davies,33,1,3,,1,1,,,Harwell International CC 1st XI won by 79 runs,Harwell International CC 1st XI,Garsington CC 2nd XI,Harwell International CC 1st XI,Garsington CC 2nd XI,Harwell,stephen.boag@gmail.com,,,,,,,No,4,No,2,9,0,1,4,4,4.92,5.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Harwell International CC 1st XI v Garsington CC 2nd XI,04/05/2024,13:00,1,7,6,40,Toby Gallington,shafiul islam,2,0,0,,,,,,,,,,,,,,,265,200,,,,,No,No,,,,,,,,,,,,,RHB,,20240504 13:37:14.847,0,Garsington CC 2nd XI,Bowl,Thomson Avenue,Matt Davies,35,1,3,,1,1,,,Harwell International CC 1st XI won by 79 runs,Harwell International CC 1st XI,Garsington CC 2nd XI,Harwell International CC 1st XI,Garsington CC 2nd XI,Harwell,stephen.boag@gmail.com,,,,,,,Yes,4,No,2,10,2,1,4,4,5.08,5.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Harwell International CC 1st XI v Garsington CC 2nd XI,04/05/2024,13:00,1,7,7,41,Toby Gallington,shafiul islam,0,0,0,,,,,,,,,,,,,,,,,,,,,No,No,,,,,,,,,,,,,RHB,,20240504 13:37:16.903,0,Garsington CC 2nd XI,Bowl,Thomson Avenue,Matt Davies,35,1,3,,1,1,,,Harwell International CC 1st XI won by 79 runs,Harwell International CC 1st XI,Garsington CC 2nd XI,Harwell International CC 1st XI,Garsington CC 2nd XI,Harwell,stephen.boag@gmail.com,,,,,,,Yes,5,No,2,11,2,1,4,4,5.25,5.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Harwell International CC 1st XI v Garsington CC 2nd XI,04/05/2024,13:00,1,7,8,42,Toby Gallington,shafiul islam,0,0,0,,,,,,,,,,,,,,,,,,,,,No,No,,,,,,,,,,,,,RHB,,20240504 13:37:50.063,0,Garsington CC 2nd XI,Bowl,Thomson Avenue,Matt Davies,35,1,3,,1,1,,,Harwell International CC 1st XI won by 79 runs,Harwell International CC 1st XI,Garsington CC 2nd XI,Harwell International CC 1st XI,Garsington CC 2nd XI,Harwell,stephen.boag@gmail.com,,,,,,,Yes,6,No,2,12,2,1,4,4,5.12,5.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Harwell International CC 1st XI v Garsington CC 2nd XI,04/05/2024,13:00,1,8,1,43,Matt Davies,Ashlesh Patel,0,0,0,,,,,,,,,,,,,,,,,,,,,No,No,,,,,,,,,,,,,RHB,,20240504 13:37:56.863,0,Garsington CC 2nd XI,Bowl,Dish,Toby Gallington,35,1,1,,1,1,,,Harwell International CC 1st XI won by 79 runs,Harwell International CC 1st XI,Garsington CC 2nd XI,Harwell International CC 1st XI,Garsington CC 2nd XI,Harwell,stephen.boag@gmail.com,,,,,,,Yes,1,No,2,24,14,1,2,1,5.00,4.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Harwell International CC 1st XI v Garsington CC 2nd XI,04/05/2024,13:00,1,8,2,44,Matt Davies,Ashlesh Patel,0,0,0,,,,,,,,,,,,,,,,,,,,,No,No,,,,,,,,,,,,,RHB,,20240504 13:38:49.603,0,Garsington CC 2nd XI,Bowl,Dish,Toby Gallington,35,1,1,,1,1,,,Harwell International CC 1st XI won by 79 runs,Harwell International CC 1st XI,Garsington CC 2nd XI,Harwell International CC 1st XI,Garsington CC 2nd XI,Harwell,stephen.boag@gmail.com,,,,,,,Yes,2,No,2,25,14,1,2,1,4.88,4.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Harwell International CC 1st XI v Garsington CC 2nd XI,04/05/2024,13:00,1,8,3,45,Matt Davies,Ashlesh Patel,0,1,1,Wide,,,,,,,,,,,,,,,,,,,,No,No,,,,,,,,,,,,,RHB,,20240504 13:39:08.563,0,Garsington CC 2nd XI,Bowl,Dish,Toby Gallington,36,1,1,,1,1,,,Harwell International CC 1st XI won by 79 runs,Harwell International CC 1st XI,Garsington CC 2nd XI,Harwell International CC 1st XI,Garsington CC 2nd XI,Harwell,stephen.boag@gmail.com,,,,,,,No,3,No,2,25,14,1,2,1,4.77,4.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Harwell International CC 1st XI v Garsington CC 2nd XI,04/05/2024,13:00,1,8,4,45,Matt Davies,Ashlesh Patel,0,1,1,Wide,,,,,,,,,,,,,,,,,,,,No,No,,,,,,,,,,,,,RHB,,20240504 13:39:32.697,0,Garsington CC 2nd XI,Bowl,Dish,Toby Gallington,37,1,1,,1,1,,,Harwell International CC 1st XI won by 79 runs,Harwell International CC 1st XI,Garsington CC 2nd XI,Harwell International CC 1st XI,Garsington CC 2nd XI,Harwell,stephen.boag@gmail.com,,,,,,,No,3,No,2,25,14,1,2,1,4.91,5.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Harwell International CC 1st XI v Garsington CC 2nd XI,04/05/2024,13:00,1,8,5,45,Matt Davies,Ashlesh Patel,0,0,0,,,,,,,,,,,,,,,,,,,,,No,No,,,,,,,,,,,,,RHB,,20240504 13:39:53.45,0,Garsington CC 2nd XI,Bowl,Dish,Toby Gallington,37,1,1,,1,1,,,Harwell International CC 1st XI won by 79 runs,Harwell International CC 1st XI,Garsington CC 2nd XI,Harwell International CC 1st XI,Garsington CC 2nd XI,Harwell,stephen.boag@gmail.com,,,,,,,Yes,3,No,2,26,14,1,2,1,5.05,4.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Harwell International CC 1st XI v Garsington CC 2nd XI,04/05/2024,13:00,1,8,6,46,Matt Davies,Ashlesh Patel,1,0,0,,,,,,,,,,,,,,,254,116,,,,,No,No,,,,,,,,,,,,,RHB,,20240504 13:40:36.693,0,Garsington CC 2nd XI,Bowl,Dish,Toby Gallington,38,1,1,,1,1,,,Harwell International CC 1st XI won by 79 runs,Harwell International CC 1st XI,Garsington CC 2nd XI,Harwell International CC 1st XI,Garsington CC 2nd XI,Harwell,stephen.boag@gmail.com,,,,,,,Yes,4,No,2,27,15,1,2,1,4.93,4.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Harwell International CC 1st XI v Garsington CC 2nd XI,04/05/2024,13:00,1,8,7,47,Toby Gallington,Ashlesh Patel,0,1,1,Wide,,,,,,,,,,,,,,,,,,,,No,No,,,,,,,,,,,,,RHB,,20240504 13:40:38.157,0,Garsington CC 2nd XI,Bowl,Dish,Matt Davies,39,1,3,,1,1,,,Harwell International CC 1st XI won by 79 runs,Harwell International CC 1st XI,Garsington CC 2nd XI,Harwell International CC 1st XI,Garsington CC 2nd XI,Harwell,stephen.boag@gmail.com,,,,,,,No,5,No,2,12,2,1,2,4,4.96,5.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Harwell International CC 1st XI v Garsington CC 2nd XI,04/05/2024,13:00,1,8,8,47,Toby Gallington,Ashlesh Patel,0,0,0,,,,,,,,,,,,,,,,,,,,,No,No,,,,,,,,,,,,,RHB,,20240504 13:41:01.9,0,Garsington CC 2nd XI,Bowl,Dish,Matt Davies,39,1,3,,1,1,,,Harwell International CC 1st XI won by 79 runs,Harwell International CC 1st XI,Garsington CC 2nd XI,Harwell International CC 1st XI,Garsington CC 2nd XI,Harwell,stephen.boag@gmail.com,,,,,,,Yes,5,No,2,13,2,1,2,4,5.09,4.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Harwell International CC 1st XI v Garsington CC 2nd XI,04/05/2024,13:00,1,8,9,48,Toby Gallington,Ashlesh Patel,0,0,0,,,,,,,,,,,,,,,,,,,,,No,No,,,,,,,,,,,,,RHB,,20240504 13:41:19.213,0,Garsington CC 2nd XI,Bowl,Dish,Matt Davies,39,1,3,,1,1,,,Harwell International CC 1st XI won by 79 runs,Harwell International CC 1st XI,Garsington CC 2nd XI,Harwell International CC 1st XI,Garsington CC 2nd XI,Harwell,stephen.boag@gmail.com,,,,,,,Yes,6,No,2,14,2,1,2,4,4.98,4.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Harwell International CC 1st XI v Garsington CC 2nd XI,04/05/2024,13:00,1,9,1,49,Matt Davies,Vyomesh Patel,4,0,0,,,,,,,,,,,,,,,315,263,,,,,No,No,,,,,,,,,,,,,RHB,,20240504 13:43:36.05,0,Garsington CC 2nd XI,Bowl,Thomson Avenue,Toby Gallington,43,1,1,,1,1,,,Harwell International CC 1st XI won by 79 runs,Harwell International CC 1st XI,Garsington CC 2nd XI,Harwell International CC 1st XI,Garsington CC 2nd XI,Harwell,stephen.boag@gmail.com,,,,,,,Yes,1,No,2,28,19,1,1,1,4.88,5.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Harwell International CC 1st XI v Garsington CC 2nd XI,04/05/2024,13:00,1,9,2,50,Matt Davies,Vyomesh Patel,0,0,0,,,,,,,,,,,,,,,,,,,,,No,No,,,,,,,,,,,,,RHB,,20240504 13:43:39.083,0,Garsington CC 2nd XI,Bowl,Thomson Avenue,Toby Gallington,43,1,1,,1,1,,,Harwell International CC 1st XI won by 79 runs,Harwell International CC 1st XI,Garsington CC 2nd XI,Harwell International CC 1st XI,Garsington CC 2nd XI,Harwell,stephen.boag@gmail.com,,,,,,,Yes,2,No,2,29,19,1,1,1,5.27,5.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Harwell International CC 1st XI v Garsington CC 2nd XI,04/05/2024,13:00,1,9,3,51,Matt Davies,Vyomesh Patel,0,1,1,Wide,,,,,,,,,,,,,,,,,,,,No,No,,,,,,,,,,,,,RHB,,20240504 13:44:45.073,0,Garsington CC 2nd XI,Bowl,Thomson Avenue,Toby Gallington,44,1,1,,1,1,,,Harwell International CC 1st XI won by 79 runs,Harwell International CC 1st XI,Garsington CC 2nd XI,Harwell International CC 1st XI,Garsington CC 2nd XI,Harwell,stephen.boag@gmail.com,,,,,,,No,3,No,2,29,19,1,1,1,5.16,5.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Harwell International CC 1st XI v Garsington CC 2nd XI,04/05/2024,13:00,1,9,4,51,Matt Davies,Vyomesh Patel,0,0,0,,,,,,,,,,,,,,,,,,,,,No,No,,,,,,,,,,,,,RHB,,20240504 13:44:49.773,0,Garsington CC 2nd XI,Bowl,Thomson Avenue,Toby Gallington,44,1,1,,1,1,,,Harwell International CC 1st XI won by 79 runs,Harwell International CC 1st XI,Garsington CC 2nd XI,Harwell International CC 1st XI,Garsington CC 2nd XI,Harwell,stephen.boag@gmail.com,,,,,,,Yes,3,No,2,30,19,1,1,1,5.28,5.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Harwell International CC 1st XI v Garsington CC 2nd XI,04/05/2024,13:00,1,9,5,52,Matt Davies,Vyomesh Patel,4,0,0,,,,,,,,,,,,,,,333,129,,,,,No,No,,,,,,,,,,,,,RHB,,20240504 13:45:53.477,0,Garsington CC 2nd XI,Bowl,Thomson Avenue,Toby Gallington,48,1,1,,1,1,,,Harwell International CC 1st XI won by 79 runs,Harwell International CC 1st XI,Garsington CC 2nd XI,Harwell International CC 1st XI,Garsington CC 2nd XI,Harwell,stephen.boag@gmail.com,,,,,,,Yes,4,No,2,31,23,1,1,1,5.18,5.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Harwell International CC 1st XI v Garsington CC 2nd XI,04/05/2024,13:00,1,9,6,53,Matt Davies,Vyomesh Patel,0,0,0,,,,,,,,,,,,,,,,,,,,,No,No,,,,,,,,,,,,,RHB,,20240504 13:45:55.653,0,Garsington CC 2nd XI,Bowl,Thomson Avenue,Toby Gallington,48,1,1,,1,1,,,Harwell International CC 1st XI won by 79 runs,Harwell International CC 1st XI,Garsington CC 2nd XI,Harwell International CC 1st XI,Garsington CC 2nd XI,Harwell,stephen.boag@gmail.com,,,,,,,Yes,5,No,2,32,23,1,1,1,5.54,5.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Harwell International CC 1st XI v Garsington CC 2nd XI,04/05/2024,13:00,1,9,7,54,Matt Davies,Vyomesh Patel,0,0,0,,,,,,,,,,,,,,,,,,,,,No,No,,,,,,,,,,,,,RHB,,20240504 13:46:54.827,0,Garsington CC 2nd XI,Bowl,Thomson Avenue,Toby Gallington,48,1,1,,1,1,,,Harwell International CC 1st XI won by 79 runs,Harwell International CC 1st XI,Garsington CC 2nd XI,Harwell International CC 1st XI,Garsington CC 2nd XI,Harwell,stephen.boag@gmail.com,,,,,,,Yes,6,No,2,33,23,1,1,1,5.43,5.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Harwell International CC 1st XI v Garsington CC 2nd XI,04/05/2024,13:00,1,10,1,55,Toby Gallington,Ashlesh Patel,0,1,1,Wide,,,,,,,,,,,,,,,,,,,,No,No,,,,,,,,,,,,,RHB,,20240504 13:47:32.1,0,Garsington CC 2nd XI,Bowl,Dish,Matt Davies,49,1,3,,1,1,,,Harwell International CC 1st XI won by 79 runs,Harwell International CC 1st XI,Garsington CC 2nd XI,Harwell International CC 1st XI,Garsington CC 2nd XI,Harwell,stephen.boag@gmail.com,,,,,,,No,1,No,2,14,2,1,3,4,5.33,5.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Harwell International CC 1st XI v Garsington CC 2nd XI,04/05/2024,13:00,1,10,2,55,Toby Gallington,Ashlesh Patel,0,0,0,,,,,,,,,,,,,,,,,,,,,No,No,,,,,,,,,,,,,RHB,,20240504 13:48:48.343,0,Garsington CC 2nd XI,Bowl,Dish,Matt Davies,49,1,3,,1,1,,,Harwell International CC 1st XI won by 79 runs,Harwell International CC 1st XI,Garsington CC 2nd XI,Harwell International CC 1st XI,Garsington CC 2nd XI,Harwell,stephen.boag@gmail.com,,,,,,,Yes,1,No,2,15,2,1,3,4,5.44,5.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Harwell International CC 1st XI v Garsington CC 2nd XI,04/05/2024,13:00,1,10,3,56,Toby Gallington,Ashlesh Patel,0,0,0,,,,,,,,,,,,,,,,,,,,,No,No,,,,,,,,,,,,,RHB,,20240504 13:49:13.07,0,Garsington CC 2nd XI,Bowl,Dish,Matt Davies,49,1,3,,1,1,,,Harwell International CC 1st XI won by 79 runs,Harwell International CC 1st XI,Garsington CC 2nd XI,Harwell International CC 1st XI,Garsington CC 2nd XI,Harwell,stephen.boag@gmail.com,,,,,,,Yes,2,No,2,16,2,1,3,4,5.35,5.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Harwell International CC 1st XI v Garsington CC 2nd XI,04/05/2024,13:00,1,10,4,57,Toby Gallington,Ashlesh Patel,0,0,0,,,,,,,,,,,,,,,,,,,,,No,No,,,,,,,,,,,,,RHB,,20240504 13:49:27.253,0,Garsington CC 2nd XI,Bowl,Dish,Matt Davies,49,1,3,,1,1,,,Harwell International CC 1st XI won by 79 runs,Harwell International CC 1st XI,Garsington CC 2nd XI,Harwell International CC 1st XI,Garsington CC 2nd XI,Harwell,stephen.boag@gmail.com,,,,,,,Yes,3,No,2,17,2,1,3,4,5.25,5.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Harwell International CC 1st XI v Garsington CC 2nd XI,04/05/2024,13:00,1,10,5,58,Toby Gallington,Ashlesh Patel,0,0,0,,,,,,,,,,,,,,,,,,,,,No,No,,,,,,,,,,,,,RHB,,20240504 13:49:49.22,0,Garsington CC 2nd XI,Bowl,Dish,Matt Davies,49,1,3,,1,1,,,Harwell International CC 1st XI won by 79 runs,Harwell International CC 1st XI,Garsington CC 2nd XI,Harwell International CC 1st XI,Garsington CC 2nd XI,Harwell,stephen.boag@gmail.com,,,,,,,Yes,4,No,2,18,2,1,3,4,5.16,5.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Harwell International CC 1st XI v Garsington CC 2nd XI,04/05/2024,13:00,1,10,6,59,Toby Gallington,Ashlesh Patel,0,1,0,Leg Bye,,,,,,,,,,,,,,,,,,,,No,No,,,,,,,,,,,,,RHB,,20240504 13:50:11.703,0,Garsington CC 2nd XI,Bowl,Dish,Matt Davies,50,1,3,,1,1,,,Harwell International CC 1st XI won by 79 runs,Harwell International CC 1st XI,Garsington CC 2nd XI,Harwell International CC 1st XI,Garsington CC 2nd XI,Harwell,stephen.boag@gmail.com,,,,,,,Yes,5,No,2,19,2,1,3,4,5.07,5.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Harwell International CC 1st XI v Garsington CC 2nd XI,04/05/2024,13:00,1,10,7,60,Matt Davies,Ashlesh Patel,0,0,0,,,,,,,,,,,,,,,,,,,,,No,No,,,,,,,,,,,,,RHB,,20240504 13:50:36.917,0,Garsington CC 2nd XI,Bowl,Dish,Toby Gallington,50,1,1,,1,1,,,Harwell International CC 1st XI won by 79 runs,Harwell International CC 1st XI,Garsington CC 2nd XI,Harwell International CC 1st XI,Garsington CC 2nd XI,Harwell,stephen.boag@gmail.com,,,,,,,Yes,6,No,2,34,23,1,3,1,5.08,5.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Harwell International CC 1st XI v Garsington CC 2nd XI,04/05/2024,13:00,1,11,1,61,Toby Gallington,Husnain,0,1,1,Wide,,,,,,,,,,,,,,,,,,,,No,No,,,,,,,,,,,,,RHB,,20240504 13:51:03.467,0,Garsington CC 2nd XI,Bowl,Thomson Avenue,Matt Davies,51,1,3,,1,1,,,Harwell International CC 1st XI won by 79 runs,Harwell International CC 1st XI,Garsington CC 2nd XI,Harwell International CC 1st XI,Garsington CC 2nd XI,Harwell,stephen.boag@gmail.com,,,,,,,No,1,No,2,19,2,1,1,4,5.00,5.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Harwell International CC 1st XI v Garsington CC 2nd XI,04/05/2024,13:00,1,11,2,61,Toby Gallington,Husnain,0,0,0,,,,,,,,,,,,,,,,,,,,,No,No,,,,,,,,,,,,,RHB,,20240504 13:52:34.633,0,Garsington CC 2nd XI,Bowl,Thomson Avenue,Matt Davies,51,1,3,,1,1,,,Harwell International CC 1st XI won by 79 runs,Harwell International CC 1st XI,Garsington CC 2nd XI,Harwell International CC 1st XI,Garsington CC 2nd XI,Harwell,stephen.boag@gmail.com,,,,,,,Yes,1,No,2,20,2,1,1,4,5.10,5.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
